(0,24,58);(7,3,2)
(0,24,60);(7,3,2)
(0,24,62);(7,3,2)
(0,24,64);(7,3,2)
(0,24,66);(7,3,2)
(0,24,68);(7,3,2)
(0,24,70);(7,3,2)
(0,24,72);(7,3,2)
(0,24,74);(7,3,2)
(0,24,76);(7,3,2)
(0,24,78);(7,3,2)
(0,24,80);(7,3,2)
(0,24,82);(7,3,2)
(0,24,84);(7,3,2)
(0,24,86);(7,3,2)
(0,27,0);(7,3,2)
(0,27,2);(7,3,2)
(0,27,4);(7,3,2)
(0,27,6);(7,3,2)
(0,27,8);(7,3,2)
(0,27,10);(7,3,2)
(0,27,12);(7,3,2)
(0,27,14);(7,3,2)
(0,27,16);(7,3,2)
(0,27,18);(7,3,2)
(0,27,20);(7,3,2)
(0,27,22);(7,3,2)
(0,27,24);(7,3,2)
(0,27,26);(7,3,2)
(0,27,28);(7,3,2)
(0,27,30);(7,3,2)
(0,27,32);(7,3,2)
(0,27,34);(7,3,2)
(0,27,36);(7,3,2)
(0,27,38);(7,3,2)
(0,27,40);(7,3,2)
(0,27,42);(7,3,2)
(0,27,44);(7,3,2)
(0,27,46);(7,3,2)
(0,27,48);(7,3,2)
(0,27,50);(7,3,2)
(0,27,52);(7,3,2)
(0,27,54);(7,3,2)
(0,27,56);(7,3,2)
(0,27,58);(7,3,2)
(0,27,60);(7,3,2)
(0,27,62);(7,3,2)
(0,27,64);(7,3,2)
(0,27,66);(7,3,2)
(0,27,68);(7,3,2)
(0,27,70);(7,3,2)
(0,27,72);(7,3,2)
(0,27,74);(7,3,2)
(0,27,76);(7,3,2)
(0,27,78);(7,3,2)
(0,27,80);(7,3,2)
(0,27,82);(7,3,2)
(0,27,84);(7,3,2)
(0,27,86);(7,3,2)
(0,28,88);(13,7,1)
(0,30,0);(7,3,2)
(0,30,2);(7,3,2)
(0,30,4);(7,3,2)
(0,30,6);(7,3,2)
(0,30,8);(7,3,2)
(0,30,10);(7,3,2)
(0,30,12);(7,3,2)
(0,30,14);(7,3,2)
(0,30,16);(7,3,2)
(0,30,18);(7,3,2)
(0,30,20);(7,3,2)
(0,30,22);(7,3,2)
(0,30,24);(7,3,2)
(0,30,26);(7,3,2)
(0,30,28);(7,3,2)
(0,30,30);(7,3,2)
(0,30,32);(7,3,2)
(0,30,34);(7,3,2)
(0,30,36);(7,3,2)
(0,30,38);(7,3,2)
(0,30,40);(7,3,2)
(0,30,42);(7,3,2)
(0,30,44);(7,3,2)
(0,30,46);(7,3,2)
(0,30,48);(7,3,2)
(0,30,50);(7,3,2)
(0,30,52);(7,3,2)
(0,30,54);(7,3,2)
(0,30,56);(7,3,2)
(0,30,58);(7,3,2)
(0,30,60);(7,3,2)
(0,30,62);(7,3,2)
(0,30,64);(7,3,2)
(0,30,66);(7,3,2)
(0,30,68);(7,3,2)
(0,30,70);(7,3,2)
(0,30,72);(7,3,2)
(0,30,74);(7,3,2)
(0,30,76);(7,3,2)
(0,30,78);(7,3,2)
(0,30,80);(7,3,2)
(0,30,82);(7,3,2)
(0,30,84);(7,3,2)
(0,30,86);(7,3,2)
(0,33,0);(7,3,2)
(0,33,2);(7,3,2)
(0,33,4);(7,3,2)
(0,33,6);(7,3,2)
(0,33,8);(7,3,2)
(0,33,10);(7,3,2)
(0,33,12);(7,3,2)
(0,33,14);(7,3,2)
(0,33,16);(7,3,2)
(0,33,18);(7,3,2)
(0,33,20);(7,3,2)
(0,33,22);(7,3,2)
(0,33,24);(7,3,2)
(0,33,26);(7,3,2)
(0,33,28);(7,3,2)
(0,33,30);(7,3,2)
(0,33,32);(7,3,2)
(0,33,34);(7,3,2)
(0,33,36);(7,3,2)
(0,33,38);(7,3,2)
(0,33,40);(7,3,2)
(0,33,42);(7,3,2)
(0,33,44);(7,3,2)
(0,33,46);(7,3,2)
(0,33,48);(7,3,2)
(0,33,50);(7,3,2)
(0,33,52);(7,3,2)
(0,33,54);(7,3,2)
(0,33,56);(7,3,2)
(0,33,58);(7,3,2)
(0,33,60);(7,3,2)
(0,33,62);(7,3,2)
(0,33,64);(7,3,2)
(0,33,66);(7,3,2)
(0,33,68);(7,3,2)
(0,33,70);(7,3,2)
(0,33,72);(7,3,2)
(0,33,74);(7,3,2)
(0,33,76);(7,3,2)
(0,33,78);(7,3,2)
(0,33,80);(7,3,2)
(0,33,82);(7,3,2)
(0,33,84);(7,3,2)
(0,33,86);(7,3,2)
(0,35,88);(13,7,1)
(0,36,0);(7,3,2)
(0,36,2);(7,3,2)
(0,36,4);(7,3,2)
(0,36,6);(7,3,2)
(0,36,8);(7,3,2)
(0,36,10);(7,3,2)
(0,36,12);(7,3,2)
(0,36,14);(7,3,2)
(0,36,16);(7,3,2)
(0,36,18);(7,3,2)
(0,36,20);(7,3,2)
(0,36,22);(7,3,2)
(0,36,24);(7,3,2)
(0,36,26);(7,3,2)
(0,36,28);(7,3,2)
(0,36,30);(7,3,2)
(0,36,32);(7,3,2)
(0,36,34);(7,3,2)
(0,36,36);(7,3,2)
(0,36,38);(7,3,2)
(0,36,40);(7,3,2)
(0,36,42);(7,3,2)
(0,36,44);(7,3,2)
(0,36,46);(7,3,2)
(0,36,48);(7,3,2)
(0,36,50);(7,3,2)
(0,36,52);(7,3,2)
(0,36,54);(7,3,2)
(0,36,56);(7,3,2)
(0,36,58);(7,3,2)
(0,36,60);(7,3,2)
(0,36,62);(7,3,2)
(0,36,64);(7,3,2)
(0,36,66);(7,3,2)
(0,36,68);(7,3,2)
(0,36,70);(7,3,2)
(0,36,72);(7,3,2)
(0,36,74);(7,3,2)
(0,36,76);(7,3,2)
(0,36,78);(7,3,2)
(0,36,80);(7,3,2)
(0,36,82);(7,3,2)
(0,36,84);(7,3,2)
(0,36,86);(7,3,2)
(0,39,0);(7,3,2)
(0,39,2);(7,3,2)
(0,39,4);(7,3,2)
(0,39,6);(7,3,2)
(0,39,8);(7,3,2)
(0,39,10);(7,3,2)
(0,39,12);(7,3,2)
(0,39,14);(7,3,2)
(0,39,16);(7,3,2)
(0,39,18);(7,3,2)
(0,39,20);(7,3,2)
(0,39,22);(7,3,2)
(0,39,24);(7,3,2)
(0,39,26);(7,3,2)
(0,39,28);(7,3,2)
(0,39,30);(7,3,2)
(0,39,32);(7,3,2)
(0,39,34);(7,3,2)
(0,39,36);(7,3,2)
(0,39,38);(7,3,2)
(0,39,40);(7,3,2)
(0,39,42);(7,3,2)
(0,39,44);(7,3,2)
(0,39,46);(7,3,2)
(0,39,48);(7,3,2)
(0,39,50);(7,3,2)
(0,39,52);(7,3,2)
(0,39,54);(7,3,2)
(0,39,56);(7,3,2)
(0,39,58);(7,3,2)
(0,39,60);(7,3,2)
(0,39,62);(7,3,2)
(0,39,64);(7,3,2)
(0,39,66);(7,3,2)
(0,39,68);(7,3,2)
(0,39,70);(7,3,2)
(0,39,72);(7,3,2)
(0,39,74);(7,3,2)
(0,39,76);(7,3,2)
(0,39,78);(7,3,2)
(0,39,80);(7,3,2)
(0,39,82);(7,3,2)
(0,39,84);(7,3,2)
(0,39,86);(7,3,2)
(0,42,0);(7,3,2)
(0,42,2);(7,3,2)
(0,42,4);(7,3,2)
(0,42,6);(7,3,2)
(0,42,8);(7,3,2)
(0,42,10);(7,3,2)
(0,42,12);(7,3,2)
(0,42,14);(7,3,2)
(0,42,16);(7,3,2)
(0,42,18);(7,3,2)
(0,42,20);(7,3,2)
(0,42,22);(7,3,2)
(0,42,24);(7,3,2)
(0,42,26);(7,3,2)
(0,42,28);(7,3,2)
(0,42,30);(7,3,2)
(0,42,32);(7,3,2)
(0,42,34);(7,3,2)
(0,42,36);(7,3,2)
(0,42,38);(7,3,2)
(0,42,40);(7,3,2)
(0,42,42);(7,3,2)
(0,42,44);(7,3,2)
(0,42,46);(7,3,2)
(0,42,48);(7,3,2)
(0,42,50);(7,3,2)
(0,42,52);(7,3,2)
(0,42,54);(7,3,2)
(0,42,56);(7,3,2)
(0,42,58);(7,3,2)
(0,42,60);(7,3,2)
(0,42,62);(7,3,2)
(0,42,64);(7,3,2)
(0,42,66);(7,3,2)
(0,42,68);(7,3,2)
(0,42,70);(7,3,2)
(0,42,72);(7,3,2)
(0,42,74);(7,3,2)
(0,42,76);(7,3,2)
(0,42,78);(7,3,2)
(0,42,80);(7,3,2)
(0,42,82);(7,3,2)
(0,42,84);(7,3,2)
(0,42,86);(7,3,2)
(0,42,88);(13,7,1)
(0,45,0);(7,3,2)
(0,45,2);(7,3,2)
(0,45,4);(7,3,2)
(0,45,6);(7,3,2)
(0,45,8);(7,3,2)
(0,45,10);(7,3,2)
(0,45,12);(7,3,2)
(0,45,14);(7,3,2)
(0,45,16);(7,3,2)
(0,45,18);(7,3,2)
(0,45,20);(7,3,2)
(0,45,22);(7,3,2)
(0,45,24);(7,3,2)
(0,45,26);(7,3,2)
(0,45,28);(7,3,2)
(0,45,30);(7,3,2)
(0,45,32);(7,3,2)
(0,45,34);(7,3,2)
(0,45,36);(7,3,2)
(0,45,38);(7,3,2)
(0,45,40);(7,3,2)
(0,45,42);(7,3,2)
(0,45,44);(7,3,2)
(0,45,46);(7,3,2)
(0,45,48);(7,3,2)
(0,45,50);(7,3,2)
(0,45,52);(7,3,2)
(0,45,54);(7,3,2)
(0,45,56);(7,3,2)
(0,45,58);(7,3,2)
(0,45,60);(7,3,2)
(0,45,62);(7,3,2)
(0,45,64);(7,3,2)
(0,45,66);(7,3,2)
(0,45,68);(7,3,2)
(0,45,70);(7,3,2)
(0,45,72);(7,3,2)
(0,45,74);(7,3,2)
(0,45,76);(7,3,2)
(0,45,78);(7,3,2)
(0,45,80);(7,3,2)
(0,45,82);(7,3,2)
(0,45,84);(7,3,2)
(0,45,86);(7,3,2)
(0,48,0);(7,3,2)
(0,48,2);(7,3,2)
(0,48,4);(7,3,2)
(0,48,6);(7,3,2)
(0,48,8);(7,3,2)
(0,48,10);(7,3,2)
(0,48,12);(7,3,2)
(0,48,14);(7,3,2)
(0,48,16);(7,3,2)
(0,48,18);(7,3,2)
(0,48,20);(7,3,2)
(0,48,22);(7,3,2)
(0,48,24);(7,3,2)
(0,48,26);(7,3,2)
(0,48,28);(7,3,2)
(0,48,30);(7,3,2)
(0,48,32);(7,3,2)
(0,48,34);(7,3,2)
(0,48,36);(7,3,2)
(0,48,38);(7,3,2)
(0,48,40);(7,3,2)
(0,48,42);(7,3,2)
(0,48,44);(7,3,2)
(0,48,46);(7,3,2)
(0,48,48);(7,3,2)
(0,48,50);(7,3,2)
(0,48,52);(7,3,2)
(0,48,54);(7,3,2)
(0,48,56);(7,3,2)
(0,48,58);(7,3,2)
(0,48,60);(7,3,2)
(0,48,62);(7,3,2)
(0,48,64);(7,3,2)
(0,48,66);(7,3,2)
(0,48,68);(7,3,2)
(0,48,70);(7,3,2)
(0,48,72);(7,3,2)
(0,48,74);(7,3,2)
(0,48,76);(7,3,2)
(0,48,78);(7,3,2)
(0,48,80);(7,3,2)
(0,48,82);(7,3,2)
(0,48,84);(7,3,2)
(0,48,86);(7,3,2)
(0,49,88);(13,7,1)
(0,51,0);(7,3,2)
(0,51,2);(7,3,2)
(0,51,4);(7,3,2)
(0,51,6);(7,3,2)
(0,51,8);(7,3,2)
(0,51,10);(7,3,2)
(0,51,12);(7,3,2)
(0,51,14);(7,3,2)
(0,51,16);(7,3,2)
(0,51,18);(7,3,2)
(0,51,20);(7,3,2)
(0,51,22);(7,3,2)
(0,51,24);(7,3,2)
(0,51,26);(7,3,2)
(0,51,28);(7,3,2)
(0,51,30);(7,3,2)
(0,51,32);(7,3,2)
(0,51,34);(7,3,2)
(0,51,36);(7,3,2)
(0,51,38);(7,3,2)
(0,51,40);(7,3,2)
(0,51,42);(7,3,2)
(0,51,44);(7,3,2)
(0,51,46);(7,3,2)
(0,51,48);(7,3,2)
(0,51,50);(7,3,2)
(0,51,52);(7,3,2)
(0,51,54);(7,3,2)
(0,51,56);(7,3,2)
(0,51,58);(7,3,2)
(0,51,60);(7,3,2)
(0,51,62);(7,3,2)
(0,51,64);(7,3,2)
(0,51,66);(7,3,2)
(0,51,68);(7,3,2)
(0,51,70);(7,3,2)
(0,51,72);(7,3,2)
(0,51,74);(7,3,2)
(0,51,76);(7,3,2)
(0,51,78);(7,3,2)
(0,51,80);(7,3,2)
(0,51,82);(7,3,2)
(0,51,84);(7,3,2)
(0,51,86);(7,3,2)
(0,54,0);(7,3,2)
(0,54,2);(7,3,2)
(0,54,4);(7,3,2)
(0,54,6);(7,3,2)
(0,54,8);(7,3,2)
(0,54,10);(7,3,2)
(0,54,12);(7,3,2)
(0,54,14);(7,3,2)
(0,54,16);(7,3,2)
(0,54,18);(7,3,2)
(0,54,20);(7,3,2)
(0,54,22);(7,3,2)
(0,54,24);(7,3,2)
(0,54,26);(7,3,2)
(0,54,28);(7,3,2)
(0,54,30);(7,3,2)
(0,54,32);(7,3,2)
(0,54,34);(7,3,2)
(0,54,36);(7,3,2)
(0,54,38);(7,3,2)
(0,54,40);(7,3,2)
(0,54,42);(7,3,2)
(0,54,44);(7,3,2)
(0,54,46);(7,3,2)
(0,54,48);(7,3,2)
(0,54,50);(7,3,2)
(0,54,52);(7,3,2)
(0,54,54);(7,3,2)
(0,54,56);(7,3,2)
(0,54,58);(7,3,2)
(0,54,60);(7,3,2)
(0,54,62);(7,3,2)
(0,54,64);(7,3,2)
(0,54,66);(7,3,2)
(0,54,68);(7,3,2)
(0,54,70);(7,3,2)
(0,54,72);(7,3,2)
(0,54,74);(7,3,2)
(0,54,76);(7,3,2)
(0,54,78);(7,3,2)
(0,54,80);(7,3,2)
(0,54,82);(7,3,2)
(0,54,84);(7,3,2)
(0,54,86);(7,3,2)
(0,56,88);(13,7,1)
(0,57,0);(7,3,2)
(0,57,2);(7,3,2)
(0,57,4);(7,3,2)
(0,57,6);(7,3,2)
(0,57,8);(7,3,2)
(0,57,10);(7,3,2)
(0,57,12);(7,3,2)
(0,57,14);(7,3,2)
(0,57,16);(7,3,2)
(0,57,18);(7,3,2)
(0,57,20);(7,3,2)
(0,57,22);(7,3,2)
(0,57,24);(7,3,2)
(0,57,26);(7,3,2)
(0,57,28);(7,3,2)
(0,57,30);(7,3,2)
(0,57,32);(7,3,2)
(0,57,34);(7,3,2)
(0,57,36);(7,3,2)
(0,57,38);(7,3,2)
(0,57,40);(7,3,2)
(0,57,42);(7,3,2)
(0,57,44);(7,3,2)
(0,57,46);(7,3,2)
(0,57,48);(7,3,2)
(0,57,50);(7,3,2)
(0,57,52);(7,3,2)
(0,57,54);(7,3,2)
(0,57,56);(7,3,2)
(0,57,58);(7,3,2)
(0,57,60);(7,3,2)
(0,57,62);(7,3,2)
(0,57,64);(7,3,2)
(0,57,66);(7,3,2)
(0,57,68);(7,3,2)
(0,57,70);(7,3,2)
(0,57,72);(7,3,2)
(0,57,74);(7,3,2)
(0,57,76);(7,3,2)
(0,57,78);(7,3,2)
(0,57,80);(7,3,2)
(0,57,82);(7,3,2)
(0,57,84);(7,3,2)
(0,57,86);(7,3,2)
(0,60,0);(7,3,2)
(0,60,2);(7,3,2)
(0,60,4);(7,3,2)
(0,60,6);(7,3,2)
(0,60,8);(7,3,2)
(0,60,10);(7,3,2)
(0,60,12);(7,3,2)
(0,60,14);(7,3,2)
(0,60,16);(7,3,2)
(0,60,18);(7,3,2)
(0,60,20);(7,3,2)
(0,60,22);(7,3,2)
(0,60,24);(7,3,2)
(0,60,26);(7,3,2)
(0,60,28);(7,3,2)
(0,60,30);(7,3,2)
(0,60,32);(7,3,2)
(0,60,34);(7,3,2)
(0,60,36);(7,3,2)
(0,60,38);(7,3,2)
(0,60,40);(7,3,2)
(0,60,42);(7,3,2)
(0,60,44);(7,3,2)
(0,60,46);(7,3,2)
(0,60,48);(7,3,2)
(0,60,50);(7,3,2)
(0,60,52);(7,3,2)
(0,60,54);(7,3,2)
(0,60,56);(7,3,2)
(0,60,58);(7,3,2)
(0,60,60);(7,3,2)
(0,60,62);(7,3,2)
(0,60,64);(7,3,2)
(0,60,66);(7,3,2)
(0,60,68);(7,3,2)
(0,60,70);(7,3,2)
(0,60,72);(7,3,2)
(0,60,74);(7,3,2)
(0,60,76);(7,3,2)
(0,60,78);(7,3,2)
(0,60,80);(7,3,2)
(0,60,82);(7,3,2)
(0,60,84);(7,3,2)
(0,60,86);(7,3,2)
